"ADDRESS_DETAIL_PID","STREET_LOCALITY_PID","LOCALITY_PID","BUILDING_NAME","LOT_NUMBER_PREFIX","LOT_NUMBER","LOT_NUMBER_SUFFIX","FLAT_TYPE","FLAT_NUMBER_PREFIX","FLAT_NUMBER","FLAT_NUMBER_SUFFIX","LEVEL_TYPE","LEVEL_NUMBER_PREFIX","LEVEL_NUMBER","LEVEL_NUMBER_SUFFIX","NUMBER_FIRST_PREFIX","NUMBER_FIRST","NUMBER_FIRST_SUFFIX","NUMBER_LAST_PREFIX","NUMBER_LAST","NUMBER_LAST_SUFFIX","STREET_NAME","STREET_CLASS_CODE","STREET_CLASS_TYPE","STREET_TYPE_CODE","STREET_SUFFIX_CODE","STREET_SUFFIX_TYPE","LOCALITY_NAME","STATE_ABBREVIATION","POSTCODE","CONFIDENCE","ALIAS_PRINCIPAL","PRIMARY_SECONDARY","LEGAL_PARCEL_ID","DATE_CREATED"
"GANSW710906614","NSW2882471","NSW832","","","","","SHOP","",213.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW704330053","NSW2894427","NSW832","","","348","","","",0.0,"","","",0.0,"","",16.0,"","",0.0,"","OLINDA","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","348//DP260784","2008-04-17"
"GANSW704335963","NSW2876318","NSW832","","","3","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","LIPSIA","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP233949","2008-04-18"
"GANSW704336457","NSW2859545","NSW832","","","10","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","LYNDEN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP507116","2008-04-17"
"GANSW704339908","NSW2927297","NSW832","","","15","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","SYLVIA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","15//DP229276","2008-04-18"
"GANSW704337199","NSW2845278","NSW832","","","436","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","EMPIRE","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","436//DP228081","2008-04-18"
"GANSW704319133","NSW2823989","NSW832","","","269","","","",0.0,"","","",0.0,"","",32.0,"","",0.0,"","ARCADIAN","C","CONFIRMED","CIRCUIT","","","CARLINGFORD","NSW","2118",2.0,"P","","269//DP219123","2008-04-18"
"GANSW710902543","NSW2885314","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",378.0,"B","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP509854","2008-01-05"
"GANSW704332602","NSW2934891","NSW832","","","114","","","",0.0,"","","",0.0,"","",127.0,"","",0.0,"","FELTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","114//DP210955","2008-04-17"
"GANSW704342804","NSW2824343","NSW832","","","38","","","",0.0,"","","",0.0,"","",35.0,"","",0.0,"","BENGHAZI","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","38//DP27839","2008-04-18"
"GANSW704320150","NSW2882458","NSW832","","","3","","","",0.0,"","","",0.0,"","",46.0,"","",0.0,"","PENNANT","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP28721","2008-04-18"
"GANSW704336722","NSW2814689","NSW832","","","3","","","",0.0,"","","",0.0,"","",19.0,"","",0.0,"","AINSLIE","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP237679","2008-04-17"
"GANSW704338401","NSW2940020","NSW832","","","59","","","",0.0,"","","",0.0,"","",29.0,"","",0.0,"","PINETREE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","59//DP236357","2008-04-17"
"GANSW704336054","NSW2905315","NSW832","","","2","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","PATERSON","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP217843","2008-04-18"
"GANSW704335267","NSW2873077","NSW832","","","21","","","",0.0,"","","",0.0,"","",30.0,"","",0.0,"","LESLEY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","21//DP234176","2008-04-18"
"GANSW707891099","NSW2846465","NSW832","WISTERIA COURT","","","","UNIT","",118.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP773602","2014-10-16"
"GANSW710936001","NSW2882471","NSW832","","","","","UNIT","",52.0,"","","",0.0,"","",346.0,"","",362.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-05"
"GANSW704321796","NSW2810619","NSW832","","","8","","","",0.0,"","","",0.0,"","",18.0,"","",0.0,"","BLENHEIM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","8//DP39083","2008-04-17"
"GANSW704338967","NSW2820188","NSW832","","","9","","","",0.0,"","","",0.0,"","",238.0,"","",0.0,"","CARLINGFORD","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","9//DP29798","2008-04-17"
"GANSW707445386","NSW2940455","NSW832","","","10","","UNIT","",10.0,"","","",0.0,"","",2.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","10//SP47875","2009-04-15"
"GANSW707435168","NSW2940455","NSW832","","","25","","UNIT","",25.0,"","","",0.0,"","",2.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","25//SP47875","2009-04-15"
"GANSW707451758","NSW2940455","NSW832","","","15","","UNIT","",15.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","15//SP35805","2009-04-15"
"GANSW717622793","NSW2968350","NSW832","","","","","UNIT","",12.0,"","","",0.0,"","",60.0,"","",0.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","12//SP49230","2009-04-15"
"GANSW715905271","NSW2857078","NSW832","","","111","","","",0.0,"","","",0.0,"","",6.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","E","EAST","CARLINGFORD","NSW","2118",2.0,"P","","111//DP845661","2010-01-20"
"GANSW704328969","NSW2835907","NSW832","","","22","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","DUNMORE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","221//DP1117068","2009-04-15"
"GANSW707464915","NSW2940455","NSW832","","","58","","UNIT","",58.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","58//SP35805","2009-04-15"
"GANSW717618286","NSW3324497","NSW832","","","","","","",0.0,"","","",0.0,"","",12.0,"","",0.0,"","CHARLES","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP568449","2008-10-04"
"GANSW717624503","NSW3324497","NSW832","","","","","","",0.0,"","","",0.0,"","",22.0,"","",0.0,"","CHARLES","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",1.0,"P","P","CP//SP79703","2009-07-11"
"GANSW704347232","NSW2906495","NSW832","","","8","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","TANDERRA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","8//DP25590","2008-04-17"
"GANSW717677265","NSW2882471","NSW832","","","","","UNIT","",28.0,"","","",0.0,"","",362.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","28//SP38454","2010-04-16"
"GANSW717125705","NSW2821392","NSW832","","","","","UNIT","",5.0,"","","",0.0,"","",40.0,"","",0.0,"","BRAND","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",1.0,"P","S","1628//DP214707","2007-07-30"
"GANSW707434840","NSW2869022","NSW832","","","3","","","",0.0,"","","",0.0,"","",252.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","P","3//DP29164","2004-11-17"
"GANSW707435179","NSW2940455","NSW832","","","9","","UNIT","",9.0,"","","",0.0,"","",2.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","9//SP47875","2009-04-15"
"GANSW704328265","NSW2845550","NSW832","","","33","","","",0.0,"","","",0.0,"","",30.0,"","",0.0,"","GEORGIAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","33//DP239229","2009-04-15"
"GANSW717558334","NSW2869022","NSW832","","","","","","",0.0,"","","",0.0,"","",224.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","A//DP362254","2012-01-24"
"GANSW710896556","NSW2846465","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",3.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","3//DP739215","2008-07-08"
"GANSW717617240","NSW2968350","NSW832","","","","","UNIT","",7.0,"","","",0.0,"","",131.0,"","",133.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","7//SP39029","2008-10-04"
"GANSW710921121","NSW2810374","NSW832","","","","","UNIT","",28.0,"","","",0.0,"","",3.0,"","",5.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//DP630816","2011-10-21"
"GANSW704339759","NSW2824343","NSW832","","","20","","","",0.0,"","","",0.0,"","",26.0,"","",0.0,"","BENGHAZI","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","20//DP27839","2008-04-19"
"GANSW704328895","NSW2817498","NSW832","","","4","","","",0.0,"","","",0.0,"","",7.0,"","",0.0,"","ALEXANDER","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP29440","2008-04-18"
"GANSW717617224","NSW2968350","NSW832","","","","","UNIT","",13.0,"","","",0.0,"","",60.0,"","",0.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","13//SP49230","2008-10-06"
"GANSW718203856","NSW2890059","NSW832","","","","","","",0.0,"","","",0.0,"","",26.0,"X","",0.0,"","PLYMPTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","","12//DP237797","2011-10-21"
"GANSW710898586","NSW2980019","NSW832","HAYFIELD VILLAGE","","","","UNIT","",111.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//DP1033201","2011-10-24"
"GANSW704339029","NSW2940465","NSW832","","","16","","","",0.0,"","","",0.0,"","",7.0,"","",0.0,"","FREESTONE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","16//DP233450","2008-04-20"
"GANSW704328203","NSW2940465","NSW832","","","19","","","",0.0,"","","",0.0,"","",13.0,"","",0.0,"","FREESTONE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","19//DP233450","2008-04-20"
"GANSW704319169","NSW2823989","NSW832","","","239","","","",0.0,"","","",0.0,"","",82.0,"","",0.0,"","ARCADIAN","C","CONFIRMED","CIRCUIT","","","CARLINGFORD","NSW","2118",2.0,"P","","239//DP214655","2008-04-17"
"GANSW704337263","NSW2942162","NSW832","","","2","","","",0.0,"","","",0.0,"","",2.0,"","",0.0,"","SUN VALLEY","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP228453","2008-04-20"
"GANSW704332765","NSW2882471","NSW832","","","4","","","",0.0,"","","",0.0,"","",757.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP27934","2008-04-20"
"GANSW704321844","NSW2820050","NSW832","","","31","","","",0.0,"","","",0.0,"","",29.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","31//DP215429","2008-04-18"
"GANSW715905338","NSW2857079","NSW832","","","65","","","",0.0,"","","",0.0,"","",64.0,"A","",0.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",0.0,"P","","1//DP854718","2007-10-30"
"GANSW716496972","NSW2876504","NSW832","","","","","","",0.0,"","","",0.0,"","",22.0,"","",0.0,"","MCKILLOP","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP1001202","2008-01-05"
"GANSW710887497","NSW2980019","NSW832","HAYFIELD VILLAGE","","","","UNIT","",129.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//DP1033201","2011-10-24"
"GANSW704331296","NSW2882471","NSW832","","","A","","","",0.0,"","","",0.0,"","",244.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","A//DP26169","2008-10-01"
"GANSW717352828","NSW2963474","NSW832","","","","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","AZILE","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP221491","2008-10-04"
"GANSW717357267","NSW2980019","NSW832","","","","","","",0.0,"","","",0.0,"","",11.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP26212","2008-10-04"
"GANSW704320051","NSW2856789","NSW832","","","33","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","MIAMBA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","33//DP241056","2008-04-18"
"GANSW707462510","NSW2813326","NSW832","","","17","","","",0.0,"","","",0.0,"","",23.0,"","",0.0,"","BANKSHILL","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","17//DP230466","2008-04-20"
"GANSW704326786","NSW2919524","NSW832","","","13","","","",0.0,"","","",0.0,"","",18.0,"","",0.0,"","YARRALUMLA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","13//DP239418","2008-04-18"
"GANSW704334010","NSW2912122","NSW832","","","243","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","SNOWDON","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","243//DP214655","2008-04-18"
"GANSW717617281","NSW2968350","NSW832","","","","","","",0.0,"","","",0.0,"","",60.0,"","",0.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","P","CP//SP49230","2008-10-01"
"GANSW717618288","NSW3324497","NSW832","","","","","","",0.0,"","","",0.0,"","",13.0,"","",0.0,"","CHARLES","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP10279","2008-10-04"
"GANSW704331364","NSW2910460","NSW832","","","148","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","WINDSOR","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","148//DP217193","2008-04-18"
"GANSW704330582","NSW2859303","NSW832","","","6","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","LUDMILA","C","CONFIRMED","CLOSE","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP234060","2008-04-19"
"GANSW704332669","NSW2873077","NSW832","","","266","","","",0.0,"","","",0.0,"","",51.0,"","",0.0,"","LESLEY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","266//DP260474","2009-01-07"
"GANSW704335107","NSW2823989","NSW832","","","284","","","",0.0,"","","",0.0,"","",56.0,"","",0.0,"","ARCADIAN","C","CONFIRMED","CIRCUIT","","","CARLINGFORD","NSW","2118",2.0,"P","","284//DP223099","2008-04-19"
"GANSW707445421","NSW2869022","NSW832","","","1","","","",0.0,"","","",0.0,"","",217.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP31829","2008-04-19"
"GANSW704330185","NSW2920194","NSW832","","","C","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","TOMAH","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","C//DP410510","2008-04-19"
"GANSW710887176","NSW2838311","NSW832","","","","","UNIT","",13.0,"","","",0.0,"","",2.0,"B","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","13//SP64374","2011-07-29"
"GANSW704339744","NSW2823989","NSW832","","","187","","","",0.0,"","","",0.0,"","",2.0,"","",0.0,"","ARCADIAN","C","CONFIRMED","CIRCUIT","","","CARLINGFORD","NSW","2118",2.0,"P","","187//DP217193","2008-04-19"
"GANSW704335656","NSW2810425","NSW832","","","87","","","",0.0,"","","",0.0,"","",168.0,"","",0.0,"","BALAKA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","87//DP236661","2008-04-19"
"GANSW707482144","NSW2940455","NSW832","","","31","","UNIT","",31.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","31//SP35805","2009-04-15"
"GANSW704314392","NSW2898499","NSW832","","","3","","","",0.0,"","","",0.0,"","",103.0,"","",0.0,"","MURRAY FARM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP236185","2008-04-17"
"GANSW704330084","NSW2940020","NSW832","","","65","","","",0.0,"","","",0.0,"","",11.0,"","",0.0,"","PINETREE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","65//DP236357","2008-04-17"
"GANSW716963468","NSW2891723","NSW832","","","","","UNIT","",28.0,"","","",0.0,"","",1.0,"","",5.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP135802","2006-05-01"
"GANSW716963478","NSW2891723","NSW832","","","","","UNIT","",37.0,"","","",0.0,"","",1.0,"","",5.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP135802","2006-05-01"
"GANSW704331512","NSW2820315","NSW832","","","6","","","",0.0,"","","",0.0,"","",67.0,"","",0.0,"","CARMEN","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP237393","2008-04-18"
"GANSW717357304","NSW2857079","NSW832","","","","","UNIT","",1.0,"","","",0.0,"","",52.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",2.0,"P","S","232//DP838473","2013-07-15"
"GANSW704330531","NSW2869674","NSW832","","","3","","UNIT","",3.0,"","","",0.0,"","",41.0,"","",0.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","3//SP51196","2008-07-08"
"GANSW715905247","NSW2857078","NSW832","","","2","","","",0.0,"","","",0.0,"","",19.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","E","EAST","CARLINGFORD","NSW","2118",2.0,"P","","2//DP578391","2010-01-20"
"GANSW715905274","NSW2857078","NSW832","","","122","","","",0.0,"","","",0.0,"","",6.0,"C","",0.0,"","HONITON","C","CONFIRMED","AVENUE","E","EAST","CARLINGFORD","NSW","2118",2.0,"P","","122//DP845665","2010-01-20"
"GANSW704334136","NSW2814689","NSW832","","","66","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","AINSLIE","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","66//DP228791","2008-04-17"
"GANSW717677243","NSW2882471","NSW832","","","","","UNIT","",16.0,"","","",0.0,"","",346.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","16//SP36890","2009-04-15"
"GANSW704335652","NSW2810425","NSW832","","","23","","","",0.0,"","","",0.0,"","",16.0,"","",0.0,"","BALAKA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","23//DP229715","2008-04-17"
"GANSW704332997","NSW2829090","NSW832","","","52","","","",0.0,"","","",0.0,"","",26.0,"","",0.0,"","BUCKLAND","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","52//DP258829","2008-04-19"
"GANSW717677263","NSW2882471","NSW832","","","","","UNIT","",27.0,"","","",0.0,"","",362.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","27//SP38454","2010-04-16"
"GANSW717602835","NSW2882471","NSW832","","","","","UNIT","",10.0,"","","",0.0,"","",230.0,"","",234.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","10//SP48415","2010-04-16"
"GANSW716467781","NSW2963475","NSW832","","","","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","EIGHTH","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","19//DP270386","2010-04-16"
"GANSW716932099","NSW2882471","NSW832","","","","","UNIT","",1.0,"","","",0.0,"","",173.0,"","",175.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP76344","2010-04-16"
"GANSW716886111","NSW2881615","NSW832","","","","","UNIT","",45.0,"","","",0.0,"","",19.0,"","",25.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","//SP75860","2007-10-23"
"GANSW707465805","NSW2940455","NSW832","","","51","","UNIT","",51.0,"","","",0.0,"","",8.0,"","",12.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",1.0,"P","S","51//SP33667","2007-10-23"
"GANSW715905329","NSW2857079","NSW832","","","25","","","",0.0,"","","",0.0,"","",56.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",2.0,"P","","25//DP8767","2010-01-20"
"GANSW707441565","NSW2940455","NSW832","","","12","","UNIT","",12.0,"","","",0.0,"","",8.0,"","",12.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",1.0,"P","S","12//SP33667","2007-10-23"
"GANSW704322570","NSW2834497","NSW832","","","56","","","",0.0,"","","",0.0,"","",16.0,"","",0.0,"","FLEMING","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","56//DP31772","2008-04-17"
"GANSW704332646","NSW2869022","NSW832","","","12","","UNIT","",12.0,"","","",0.0,"","",346.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","12//SP15844","2009-04-15"
"GANSW704342843","NSW2838311","NSW832","","","1","","UNIT","",1.0,"","","",0.0,"","",16.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//SP47052","2009-04-15"
"GANSW704332101","NSW2889807","NSW832","","","1","","","",0.0,"","","",0.0,"","",103.0,"","",0.0,"","OAKES","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","P","CP//SP54834","2010-04-16"
"GANSW704329695","NSW2810374","NSW832","","","8","","UNIT","",8.0,"","","",0.0,"","",63.0,"","",65.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","8//SP42021","2009-04-15"
"GANSW704315112","NSW2881615","NSW832","","","1","","UNIT","",1.0,"","","",0.0,"","",12.0,"","",0.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP56787","2009-04-15"
"GANSW704335409","NSW2882471","NSW832","","","10","","SHOP","",10.0,"","","",0.0,"","",835.0,"","",839.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","10//SP60950","2009-04-15"
"GANSW710919862","NSW2877933","NSW832","","","","","","",0.0,"","","",0.0,"","",17.0,"A","",0.0,"","LLOYDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",1.0,"P","","1//DP8508","2013-01-10"
"GANSW708798884","NSW2940020","NSW832","","","","","","",0.0,"","","",0.0,"","",45.0,"","",0.0,"","PINETREE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","222//DP1172164","2012-07-16"
"GANSW704335299","NSW2934131","NSW832","","","121","","","",0.0,"","","",0.0,"","",11.0,"","",0.0,"","LINDISFARNE","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","121//DP232652","2008-04-17"
"GANSW717617279","NSW2968350","NSW832","","","","","","",0.0,"","","",0.0,"","",175.0,"A","",0.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP1001643","2008-10-04"
"GANSW716884049","NSW2891723","NSW832","","","","","UNIT","",19.0,"","","",0.0,"","",24.0,"","",26.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","//SP75860","2013-07-15"
"GANSW710940635","NSW2882471","NSW832","","","","","SHOP","",105.0,"E","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW715401744","NSW2881615","NSW832","","","14","","UNIT","",14.0,"","","",0.0,"","",2.0,"","",6.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","14//SP65894","2009-07-11"
"GANSW715401756","NSW2881615","NSW832","","","4","","UNIT","",4.0,"","","",0.0,"","",2.0,"","",6.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","4//SP65894","2009-07-11"
"GANSW716732008","NSW2849664","NSW832","","","","","","",0.0,"","","",0.0,"","",130.0,"","",0.0,"","EVANS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","","1565//DP32105","2008-01-05"
"GANSW715905283","NSW2857079","NSW832","","","1","","UNIT","",1.0,"","","",0.0,"","",62.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP62267","2012-01-19"
"GANSW715905287","NSW2857079","NSW832","","","2","","UNIT","",2.0,"","","",0.0,"","",62.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",2.0,"P","S","2//SP62267","2012-01-19"
"GANSW716884067","NSW2891723","NSW832","","","5","","UNIT","",5.0,"","","",0.0,"","",24.0,"","",26.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","//SP75860","2013-07-15"
